"Bronte_Jane" "Bronte_Shirley" "Bronte_Vilette" "Dickens_Expectations" "Dickens_Oliver" "Dickens_Tale" "Fitzgerald_Damned" "Fitzgerald_Gatsby" "Fitzgerald_Tender" "Lawrence_Rainbow" "Lawrence_Sons" "Lawrence_Women" "Stein_Americans" "Stein_Buttons" "Stein_Lives" "Twain_Huckleberry" "Twain_Prince" "Twain_Sawyer" "Wharton_House" "Wharton_Innocence" "Wharton_Valley" "Woolf_Dalloway" "Woolf_Lighthouse" "Woolf_Years"
"king" 0.00160218752002734 0.0018510720020732 0.00821566110397946 0.0070075196075789 0 0.0225824075760335 0.00240423144734733 0.00201365256438654 0 0.00266269038236234 0.00304189911845764 0.00216842128088645 0.000191917951237487 0.00668493883280968 0 0.1337822671156 0.630546818470444 0.00137689839866716 0 0.000981440951605147 0.00975159438568206 0.0062595849895152 0.00717875089734386 0.0077910138446316
"birkin" 0 0 0 0 0 0 0 0 0 0 0 0.377847408194464 0 0 0 0 0 0 0 0 0 0 0 0
"present" 0.0347140629339258 0.0532183200596045 0.0456996148908858 0.0355766380077083 0.0132966935555359 0.0298670551812056 0.0224394935085751 0.0120819153863192 0.0192239035509296 0.0122483757588668 0.00790893770798985 0.0103000010842106 0.00614137443959958 0.0534795106624774 0.00232261061433051 0 0.0206736661793588 0.00963828879067014 0.0276327909118821 0.0117772914192618 0.033155420911319 0.00782448123689399 0.00430725053840632 0.0155820276892632
"darkness" 0.00907906261348828 0.0055532160062196 0.0112965340179718 0.00754655957739266 0.0132966935555359 0.0203970132944819 0.021638083026126 0.0161092205150923 0.0183084795723139 0.108105229523911 0.0389363087162577 0.0753526395108042 0.000191917951237487 0.0267397553312387 0.00464522122866102 0.00179573512906846 0.00295338088276555 0.0123920855880045 0.013816395455941 0.00981440951605147 0.0136522321399549 0.0140840662264092 0.0330222541277818 0.0140238249203369
"taking" 0.0181581252269766 0.0106436640119209 0.0220795892169448 0.0350375980378945 0.0360910253650259 0.0298670551812056 0.0168296201314313 0.026177483337025 0.0274627193584709 0.0244967515177335 0.023118433300278 0.0173473702470916 0.0072928821470245 0 0.0209034955289746 0.0107744107744108 0.00886014264829664 0.0137689839866716 0.0237949032852318 0.0206102599837081 0.0149524447247125 0.0359926136897124 0.0387652548456569 0.0327222581474527
"person" 0.0256350003204375 0.0263777760295431 0.0292682926829268 0.0318033582190119 0.0360910253650259 0.0196685485339647 0.0176310306138804 0.026177483337025 0.0411940790377063 0.0191713707530088 0.0109508368264475 0.00596315852243774 0.0118989129767242 0 0.00348391592149576 0.0170594837261504 0.0280571183862727 0.00688449199333581 0.0230273257599018 0.0255174647417338 0.0162526573094701 0.0109542737316516 0.0287150035893754 0.0202566359960422
"anna" 0 0 0.00102695763799743 0 0 0.00072846476051721 0 0 0 0.107040153370966 0 0 0.00498986673217466 0 0.531877830681686 0 0 0 0 0 0 0 0.00143575017946877 0
"deep" 0.0240328128004102 0.0365586720409457 0.0426187419768934 0.00862463951702019 0.0297592665290564 0.017483154252413 0.0192338515787786 0.026177483337025 0.00823881580754126 0.0346149749707104 0.023118433300278 0.0200578968481997 0.00345452312227477 0 0.0452909069794449 0.0152637485970819 0.045777403682866 0.0261610695746761 0.0107460853546208 0.0127587323708669 0.0143023384323337 0.0187787549685456 0.0157932519741565 0.0101283179980211
"late" 0.021896562773707 0.0254522400285065 0.0174582798459564 0.0215615987925505 0.0151962212063267 0.0160262247313786 0.0496874499118448 0.026177483337025 0.0228855994653924 0.00585791884119715 0.0316357508319594 0.0113842117246539 0.0015353436098999 0.0133698776656194 0.0185808849146441 0.0179573512906846 0.0354405705931866 0.0289148663720104 0.0376112987411729 0.0235545828385235 0.0383562712503494 0.0219085474633032 0.0244077530509691 0.0272685484562106
"longer" 0.0261690628271133 0.018510720020732 0.0148908857509628 0.0102417594264615 0.012030341788342 0.0101985066472409 0.0272479564032698 0.0281911359014116 0.0228855994653924 0.00958568537650442 0.00973407717906443 0.00704736916288096 0.0353129030276976 0.0334246941640484 0.0464522122866102 0.0152637485970819 0.0162435948552105 0.0123920855880045 0.0168867055572613 0.00785152761284117 0.0260042516951522 0.015648962473788 0.0272792534099067 0.024152142918358
"within" 0.0299075003738438 0.0217500960243601 0.0261874197689345 0.0307252782793844 0.0316587941798473 0.0466217446731014 0.0264465459208206 0.0120819153863192 0.0164776316150825 0.0404728938119076 0.00730055788429832 0.0254789500504158 0.00191917951237487 0.0267397553312387 0.0127743583788178 0 0.0413473323587176 0.0371762567640134 0.0122812404052809 0.00785152761284117 0.0221036139408793 0.0125191699790304 0.0114860014357502 0.0077910138446316
"town" 0.0133515626668945 0.0027766080031098 0.0154043645699615 0.0328814381586395 0.0253270353438778 0.00947004188672373 0.0264465459208206 0.0443003564165039 0.00823881580754126 0.0266269038236234 0.0194681543581289 0.0173473702470916 0.00345452312227477 0.020054816498429 0.0174195796074788 0.0978675645342312 0.0162435948552105 0.0564528343453537 0.0445194964691434 0.0166844961772875 0.0188530824789853 0.0046946887421364 0.018664752333094 0.00623281107570528
"short" 0.0251009378137617 0.0347076000388725 0.0282413350449294 0.0264129585208743 0.0474881912697709 0.0291385904206884 0.0416733450873537 0.0281911359014116 0.0228855994653924 0.00692299499414208 0.0139927359449051 0.0151789489662052 0.00652521034207456 0 0.00580652653582627 0.0125701459034792 0.019196975737976 0.0123920855880045 0.026097635861222 0.0137401733224721 0.00910148809330326 0.0203436512159244 0.0143575017946877 0.0163611290737264
"standing" 0.0128175001602188 0.0166596480186588 0.0112965340179718 0.024795838611433 0.0170957488571175 0.0211254780549991 0.0200352620612278 0.0322184410301847 0.0128159357006197 0.0271594419000959 0.0188597745344373 0.0298157926121887 0.0126665847816741 0.0334246941640484 0.00929044245732203 0.0134680134680135 0.00738345220691386 0.0137689839866716 0.00690819772797052 0.0196288190321029 0.00325053146189402 0.0500766799161216 0.050251256281407 0.0670027190638318
"known" 0.0128175001602188 0.0161968800181405 0.0256739409499358 0.0242567986416193 0.023427507693087 0.0407940265889638 0.028850777368168 0.0241638307726385 0.030208991294318 0.0191713707530088 0.0109508368264475 0.0157210542864268 0.0136261745378616 0 0.0116130530716525 0 0.0177202852965933 0.00963828879067014 0.0237949032852318 0.0343504333061801 0.0273044642799098 0.0344277174423336 0.0229720028715004 0.0109074193824842
"lips" 0.0331118754138984 0.0328565280367993 0.0405648267008986 0.0188663989434817 0.0189952765079084 0.0335093789837917 0.0256451354383715 0.022150178208252 0.0219701754867767 0.0138459899882842 0.0206849140055119 0.0108421064044323 0 0 0 0.000897867564534231 0.0103368330896794 0.0165227807840059 0.0291679459625422 0.0412205199674162 0.0247040391103945 0.0203436512159244 0.0229720028715004 0.0264894470717474
"arm" 0.0192262502403281 0.0143458080160673 0.0143774069319641 0.0350375980378945 0.0284929147618625 0.045164815152067 0.0232409039910242 0.0302047884657981 0.0238010234440081 0.0175737565235914 0.0267687122424272 0.0254789500504158 0.000575753853712461 0 0.00812913715015678 0.0134680134680135 0.0206736661793588 0.0123920855880045 0.0168867055572613 0.0235545828385235 0.0175528698942277 0.0109542737316516 0.0402010050251256 0.0412923733765475
"call" 0.0229646877870586 0.0393352800440555 0.0210526315789474 0.0301862383095707 0.0202616282751023 0.0240393370970679 0.0376662926751082 0.0362457461589577 0.0219701754867767 0.0213015230588987 0.0194681543581289 0.01680526492687 0.00134342565866241 0.0133698776656194 0.0104517477644873 0.0242424242424242 0.0265804279448899 0.0220303743786746 0.0176542830825913 0.0245360237901287 0.0195031887713641 0.0125191699790304 0.012921751615219 0.0109074193824842
"suppose" 0.0352481254406016 0.0342448320383542 0.0349165596919127 0.0285691184001294 0.0259602112274748 0.0131123656893098 0.028850777368168 0.0302047884657981 0.0219701754867767 0.00692299499414208 0.0279854718898102 0.026563160690859 0.000191917951237487 0.220602981482719 0.00696783184299152 0.000897867564534231 0.00147669044138277 0.00413069519600149 0.0383788762665029 0.0382761971126007 0.00325053146189402 0.0125191699790304 0.0100502512562814 0.0101283179980211
"added" 0.0229646877870586 0.0217500960243601 0.0164313222079589 0.0204835188529229 0.0221611559258931 0.0233108723365507 0.0184324410963295 0.026177483337025 0.0155622076364668 0.00426030461177974 0.00365027894214916 0.0135526330055403 0.000767671804949948 0.020054816498429 0.00116130530716525 0 0.0339638801518038 0.0165227807840059 0.0345409886398526 0.0422019609190213 0.0481078656360315 0.0031297924947576 0.0229720028715004 0.097387673057895
"drew" 0.0234987502937344 0.0166596480186588 0.0220795892169448 0.0172492790340404 0.0373573771322198 0.0109269714077581 0.0160282096489822 0.0181228730794789 0.0173930555936982 0.0303546703589307 0.0249435727713526 0.0254789500504158 0.000383835902474974 0 0.00464522122866102 0 0.0206736661793588 0.0220303743786746 0.0345409886398526 0.0372947561609956 0.0416068027122435 0.015648962473788 0.0114860014357502 0.034280460916379
"natural" 0.0160218752002734 0.018510720020732 0.0154043645699615 0.0156321591245991 0.00443223118517862 0.0160262247313786 0.0136239782016349 0.00402730512877308 0.00732339182892557 0.0122483757588668 0.00486703858953222 0.00813157980332419 0.059494564883621 0.020054816498429 0.00348391592149576 0.0152637485970819 0.00886014264829664 0.00550759359466865 0.0153515505066012 0.0127587323708669 0.0247040391103945 0.00938937748427279 0.00861450107681263 0.00623281107570528
"de" 0.00801093760013672 0.0143458080160673 0.0985879332477535 0 0.000633175883596946 0.00364232380258605 0.00400705241224555 0.00805461025754616 0.0366169591446278 0 0.00608379823691527 0.00704736916288096 0 0 0 0.226262626262626 0.00590676176553109 0.00275379679733432 0.00153515505066012 0.00883296856444632 0.0487579719284103 0 0.00143575017946877 0.00233730415338948
"pleasant" 0.0176240627203008 0.023138400025915 0.0287548138639281 0.013475999245344 0.0132966935555359 0.0116554361682754 0.0208366725436769 0.0120819153863192 0.0146467836578511 0.00905314730003195 0.00304189911845764 0.0086736851235458 0.0525855186390714 0.0133698776656194 0.0615491812797584 0.00179573512906846 0.0147669044138277 0.00550759359466865 0.00767577525330058 0.00490720475802573 0.00455074404665163 0.0015648962473788 0.00430725053840632 0.00467460830677896
"neither" 0.0304415628805195 0.0546066240611594 0.045186136071887 0.013475999245344 0.0177289247407145 0.0131123656893098 0.028850777368168 0.0161092205150923 0.0109850877433884 0.0223665992118436 0.0158178754159797 0.0157210542864268 0.00690904624454953 0.020054816498429 0.0162582743003136 0.00808080808080808 0.0339638801518038 0.0137689839866716 0.0184218606079214 0.0117772914192618 0.00975159438568206 0.0109542737316516 0.0157932519741565 0.00934921661355792
"i^ll" 0 0.0397980480445738 0.00872913992297818 0.0458183974341697 0.0512872465713526 0 0.0745311748677673 0 0.084219006032644 0 0 0 0.000767671804949948 0 0.00116130530716525 0.105050505050505 0 0 0.0237949032852318 0.0186473780804978 0.00195031887713641 0.0046946887421364 0.00143575017946877 0.0218148387649685
"julia" 0.00160218752002734 0 0 0 0 0 0.00080141048244911 0 0 0 0 0 0.113231591230117 0 0.0534200441296017 0 0 0 0.0145839729812711 0.000981440951605147 0 0 0 0.00077910138446316
"followed" 0.0299075003738438 0.0291543840326529 0.0251604621309371 0.0145540791849716 0.0360910253650259 0.0247678018575851 0.0256451354383715 0.0302047884657981 0.0320398392515494 0.0213015230588987 0.0133843561212136 0.0108421064044323 0.00134342565866241 0 0.00232261061433051 0.00628507295173962 0.0575909272139281 0.0440607487573492 0.013048817930611 0.0206102599837081 0.0292547831570462 0.0031297924947576 0.00717875089734386 0.0249312443028211
"country" 0.0101471876268398 0.0134202720150307 0.0118100128369705 0.024795838611433 0.0189952765079084 0.0254962666181024 0.0248437249559224 0.0100682628219327 0.0155622076364668 0.015976142294174 0.0133843561212136 0.0157210542864268 0.0270604311244857 0.00668493883280968 0.0174195796074788 0.0332210998877666 0.0103368330896794 0.0151458823853388 0.0115136628799509 0.0166844961772875 0.0195031887713641 0.031297924947576 0.0143575017946877 0.0288267512251369
"dress" 0.0165559377069492 0.0286916160321346 0.041591784338896 0.0253348785812468 0.00823128648676029 0.017483154252413 0.021638083026126 0.0342320935945712 0.0146467836578511 0.00958568537650442 0.0212932938292034 0.0178894755673132 0.0015353436098999 0.0267397553312387 0.0127743583788178 0.00718294051627385 0.00590676176553109 0.00413069519600149 0.0245624808105619 0.0255174647417338 0.0338055272036978 0.0594660574003944 0.012921751615219 0.0451878802988633
"smile" 0.0251009378137617 0.0305426880342078 0.0374839537869063 0.011319839366089 0.0164625729735206 0.017483154252413 0.0272479564032698 0.0161092205150923 0.0164776316150825 0.0133134519118117 0.00790893770798985 0.0368631617750697 0.000191917951237487 0.00668493883280968 0.00232261061433051 0.00359147025813692 0.013290213972445 0.0110151871893373 0.0506601166717838 0.0490720475802573 0.0422569090046223 0.0062595849895152 0.0100502512562814 0.0132447235358737
"rich" 0.0176240627203008 0.0240639360269516 0.0154043645699615 0.0107807993962752 0.00633175883596946 0.00655618284465489 0.0120211572367367 0.0181228730794789 0.0219701754867767 0.0175737565235914 0.00912569735537291 0.0184315808875348 0.0472118160044218 0 0.00348391592149576 0.0206509539842873 0.0295338088276555 0.0123920855880045 0.0191894381332515 0.0117772914192618 0.00845138180092445 0.0172138587211668 0.00717875089734386 0.00311640553785264
"state" 0.0186921877336523 0.018510720020732 0.0128369704749679 0.0366547179473358 0.0240606835766839 0.0371517027863777 0.0224394935085751 0.00402730512877308 0.0146467836578511 0.0287570561295133 0.00730055788429832 0.0200578968481997 0.0044141128784622 0.0534795106624774 0 0.0107744107744108 0.0443007132414832 0.0123920855880045 0.0230273257599018 0.0127587323708669 0.069561373284532 0.0125191699790304 0.00574300071787509 0.00311640553785264
"continued" 0.0405887505073594 0.0226756320253967 0.0189987163029525 0.00539039969813762 0.0145630453227297 0.00145692952103442 0.0296521878506171 0.026177483337025 0.0274627193584709 0.0228991372883161 0.0285938517135018 0.00758947448310258 0.00172726156113738 0 0.00116130530716525 0 0.0206736661793588 0.0192765775813403 0.0560331593490943 0.0657565437575448 0.0312051020341826 0.0031297924947576 0.00430725053840632 0.0319431567629896
"pale" 0.0283053128538164 0.0273033120305797 0.0282413350449294 0.0172492790340404 0.0253270353438778 0.00801311236568931 0.00881551530694021 0.0281911359014116 0.0100696637647727 0.0324848226648205 0.0304189911845764 0.0341526351739616 0.000575753853712461 0.0133698776656194 0.0301939379862966 0.00718294051627385 0.00590676176553109 0.00826139039200297 0.0168867055572613 0.0392576380642059 0.0214535076485005 0.0125191699790304 0.0157932519741565 0.0233730415338948
"met" 0.0128175001602188 0.0194362560217686 0.0251604621309371 0.0070075196075789 0.00759811060316335 0.0072846476051721 0.0304535983330662 0.0402730512877308 0.0292935673157023 0.0175737565235914 0.0273770920661187 0.0108421064044323 0.0101716514155868 0.00668493883280968 0.0336778539077924 0.00269360269360269 0.00738345220691386 0.00963828879067014 0.0345409886398526 0.0588864570963088 0.029904889449425 0.0297330287001972 0.0143575017946877 0.0264894470717474
"meaning" 0.00534062506675781 0.0027766080031098 0.00770218228498074 0.0118588793359028 0.00569858295237251 0.0109269714077581 0.00240423144734733 0.00604095769315962 0.00274627193584709 0.00692299499414208 0.00304189911845764 0.00758947448310258 0.0821408831296444 0.0401096329968581 0.0174195796074788 0.00628507295173962 0.00443007132414832 0.00275379679733432 0.00460546515198035 0.00294432285481544 0.0110518069704397 0.0187787549685456 0.0157932519741565 0.0155820276892632
"church" 0.021896562773707 0.0379469760425006 0.0169448010269576 0.0194054389132954 0.012030341788342 0.0109269714077581 0 0.0181228730794789 0.00640796785030987 0.0676323357120034 0.011559216650139 0.0135526330055403 0.000191917951237487 0.0133698776656194 0.0104517477644873 0.0188552188552189 0.013290213972445 0.0344224599666791 0.0199570156585815 0.0186473780804978 0.0643605229455016 0.0109542737316516 0.00287150035893754 0.0109074193824842
"mary" 0.051270000640875 0.0134202720150307 0.0061617458279846 0.000539039969813762 0 0 0.00320564192979644 0 0.0640796785030987 0.00106507615294494 0.00425865876584069 0.000542105320221613 0.037040164588835 0 0.0987109511090466 0.0538720538720539 0.00886014264829664 0.0523221391493522 0 0.00785152761284117 0.0175528698942277 0.0046946887421364 0.00574300071787509 0.00077910138446316
